"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-22",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-23",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-24",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-25",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-26",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-27",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-28",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-29",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-04-30",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-01",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-02",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-03",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-04",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-05",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-06",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-07",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-08",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-09",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-10",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-11",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-12",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-13",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-14",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-15",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-16",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-17",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-18",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-19",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-20",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-21",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-22",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-23",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-24",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-25",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-26",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-27",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-28",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-29",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-05-30",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-01",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-02",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-03",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-04",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-05",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-06",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-07",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-08",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-09",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-10",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-11",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-12",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-13",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-14",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-15",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-16",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-17",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-18",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-19",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-20",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-21",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-22",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-23",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-24",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-25",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-26",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-27",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-28",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-29",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-06-30",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-01",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-02",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-03",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-04",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-05",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-06",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-07",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-08",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-09",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-10",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-11",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-12",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-13",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-14",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-15",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-16",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-17",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-18",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-19",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-20",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-21",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-22",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-23",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-24",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-25",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-26",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-27",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-28",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-29",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-30",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-07-31",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-01",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-02",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-03",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-04",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-05",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-06",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-07",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-08",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-09",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-10",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-11",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-12",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-13",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-14",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-15",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-16",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-17",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-18",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-19",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-20",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-21",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-22",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-23",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-24",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-25",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-26",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-27",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-28",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-29",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-30",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-08-31",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-01",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-02",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-03",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-04",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-05",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-06",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-07",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-08",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-09",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-10",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-11",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-12",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-13",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-14",,,,
"US1CAMR0030","BOLINAS 0.2 W, CA US","2020-09-15",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-01",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-02",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-03",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-04",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-05",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-06",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-07",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-08",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-09",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-10",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-11",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-13",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-14",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-15",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-16",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-17",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-18",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-19",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-20",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-21",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-22",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-23",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-24",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-26",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-27",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-29",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-30",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-01-31",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-02-05",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-02-06",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-02-13",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-02-14",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-02-29",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-01",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-02",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-06",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-07",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-08",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-09",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-10",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-13",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-14",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-15",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-16",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-17",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-21",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-22",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-23",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-24",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-25",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-26",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-27",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-28",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-29",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-03-30",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-04",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-05",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-06",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-07",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-08",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-09",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-10",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-11",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-12",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-13",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-14",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-15",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-16",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-27",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-04-28",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-09",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-10",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-11",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-12",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-13",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-14",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-15",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-16",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-17",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-18",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-20",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-05-21",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-08-16",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-08-17",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-08-19",,,,
"US1CAAL0039","BERKELEY 0.9 SSE, CA US","2020-08-24",,,,
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-01",,"62","38",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-02",,"63","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-03",,"59","34",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-04",,"60","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-05",,"61","32",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-06",,"58","31",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-07",,"56","32",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-08",,"55","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-09",,"56","33",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-10",,"55","30",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-11",,"58","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-12",,"54","30",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-13",,"57","34",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-14",,"56","34",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-15",,"51","30",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-16",,"50","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-17",,"55","34",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-18",,"58","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-19",,"48","39",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-20",,"55","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-21",,"56","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-22",,"60","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-23",,"58","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-24",,"61","38",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-25",,"61","49",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-26",,"63","43",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-27",,"62","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-28",,"60","39",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-29",,"65","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-30",,"66","43",
"USW00093227","NAPA CO AIRPORT, CA US","2020-01-31",,"68","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-01",,"67","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-02",,"58","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-03",,"57","27",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-04",,"60","32",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-05",,"62","29",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-06",,"64","33",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-07",,"66","34",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-08",,"60","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-09",,"63","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-10",,"76","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-11",,"78","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-12",,"68","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-13",,"56","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-14",,"62","43",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-15",,"64","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-16",,"65","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-17",,"75","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-18",,"65","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-19",,"64","33",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-20",,"68","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-21",,"71","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-22",,"61","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-23",,"62","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-24",,"72","32",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-25",,"73","39",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-26",,"74","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-27",,"77","39",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-28",,"72","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-02-29",,"62","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-01",,"62","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-02",,"73","45",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-03",,"76","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-04",,"78","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-05",,"63","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-06",,"58","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-07",,"56","38",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-08",,"56","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-09",,"67","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-10",,"71","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-11",,"71","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-12",,"71","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-13",,"63","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-14",,"55","46",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-15",,"57","44",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-16",,"52","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-17",,"56","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-18",,"54","45",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-19",,"61","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-20",,"64","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-21",,"66","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-22",,"69","38",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-23",,"60","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-24",,"56","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-25",,"58","32",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-26",,"61","32",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-27",,"60","30",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-28",,"59","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-29",,"62","44",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-30",,"63","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-03-31",,"67","49",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-01",,"64","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-02",,"67","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-03",,"64","33",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-04",,"58","43",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-05",,"57","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-06",,"58","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-07",,"64","35",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-08",,"61","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-09",,"64","48",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-10",,"68","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-11",,"57","49",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-12",,"65","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-13",,"72","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-14",,"81","34",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-15",,"77","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-16",,"65","53",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-17",,"63","52",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-18",,"65","45",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-19",,"64","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-20",,"67","47",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-21",,"70","38",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-22",,"79","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-23",,"81","51",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-24",,"83","45",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-25",,"83","49",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-26",,"75","48",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-27",,"82","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-28",,"83","50",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-29",,"77","51",
"USW00093227","NAPA CO AIRPORT, CA US","2020-04-30",,"78","48",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-01",,"78","41",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-02",,"72","53",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-03",,"73","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-04",,"80","36",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-05",,"77","37",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-06",,"83","40",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-07",,"88","42",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-08",,"91","44",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-09",,"71","50",
"USW00093227","NAPA CO AIRPORT, CA US","2020-05-10",,"69","50",
